source,target,method_id,scope,held_out_group,metric,point_estimate,bootstrap_median,ci_lower_95,ci_upper_95,ci_width,fixed_draw_count,valid_draw_count,invalid_draw_count,valid_draw_fraction,original_metric_status
a1_5,looping,S2_no_repetition,pooled,,ap_lift,0.3243194875192797,0.3311496886052779,0.22619539446094677,0.4567688428025556,0.2305734483416088,10000,10000,0,1.0,ok
a1_5,looping,S3_no_activity_volume,pooled,,ap,0.8866361964390743,0.8925644551380651,0.8006681968387609,0.9573447310532877,0.15667653421452676,10000,10000,0,1.0,ok
a1_5,looping,S3_no_activity_volume,pooled,,f1,0.8342245989304813,0.8350515463917526,0.7564102564102564,0.8983957219251337,0.14198546551487734,10000,10000,0,1.0,ok
a1_5,looping,S3_no_activity_volume,pooled,,ap_lift,0.4172484413370335,0.4180008109135068,0.328196931307847,0.5127103012928443,0.18451336998499734,10000,10000,0,1.0,ok
a1_5,looping,S4_no_error,pooled,,ap,0.8216385966726767,0.8307899192200997,0.7092180380022876,0.9421683538630548,0.2329503158607672,10000,10000,0,1.0,ok
a1_5,looping,S4_no_error,pooled,,f1,0.9025641025641026,0.9029126213592233,0.8540540540540541,0.9430051813471503,0.08895112729309618,10000,10000,0,1.0,ok
a1_5,looping,S4_no_error,pooled,,ap_lift,0.35225084157063585,0.3573155111152912,0.24779966149119656,0.4815525188173882,0.23375285732619164,10000,10000,0,1.0,ok
a1_5,looping,S5_no_termination_or_repetition,pooled,,ap,0.8016681832890684,0.8109461021893086,0.6963345957695409,0.9270161053040672,0.23068150953452626,10000,10000,0,1.0,ok
a1_5,looping,S5_no_termination_or_repetition,pooled,,f1,0.8900523560209425,0.8900523560209425,0.8314606741573034,0.9369369369369369,0.10547626277963351,10000,10000,0,1.0,ok
a1_5,looping,S5_no_termination_or_repetition,pooled,,ap_lift,0.3322804281870276,0.3382074322704669,0.23269612799105538,0.46507114561145374,0.23237501762039836,10000,10000,0,1.0,ok
a1_5,looping,S6_termination_repetition_only,pooled,,ap,0.9135312459988841,0.9163521469762366,0.8540651239702958,0.960397171692299,0.10633204772200322,10000,10000,0,1.0,ok
a1_5,looping,S6_termination_repetition_only,pooled,,f1,0.8404255319148937,0.8414634146341463,0.7628769329896907,0.9038488700564972,0.14097193706680644,10000,10000,0,1.0,ok
a1_5,looping,S6_termination_repetition_only,pooled,,ap_lift,0.4441434908968433,0.4431798154073845,0.3581314182641046,0.5319263638940808,0.17379494562997616,10000,10000,0,1.0,ok
