target,baseline_id,outer_fold,config_id,threshold,inner_f1,inner_precision,inner_recall,selected
looping,B2,5,B2_C0p1_cw_none,0.65,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.7,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.75,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.8,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,5,B2_C0p1_cw_none,0.85,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,5,B2_C0p1_cw_none,0.9,0.7692307692307693,0.8333333333333334,0.7142857142857143,False
looping,B2,5,B2_C0p1_cw_none,0.95,0.42105263157894735,0.8,0.2857142857142857,False
looping,B3,1,B3_T1_C10p0_cw_none,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,1,B3_T1_C10p0_cw_none,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,1,B3_T1_C10p0_cw_none,0.15,0.6363636363636364,0.4666666666666667,1.0,False
looping,B3,1,B3_T1_C10p0_cw_none,0.2,0.6829268292682927,0.5185185185185185,1.0,False
looping,B3,1,B3_T1_C10p0_cw_none,0.25,0.65,0.5,0.9285714285714286,False
looping,B3,1,B3_T1_C10p0_cw_none,0.3,0.65,0.5,0.9285714285714286,False
looping,B3,1,B3_T1_C10p0_cw_none,0.35,0.6842105263157895,0.5416666666666666,0.9285714285714286,True
looping,B3,1,B3_T1_C10p0_cw_none,0.4,0.6060606060606061,0.5263157894736842,0.7142857142857143,False
looping,B3,1,B3_T1_C10p0_cw_none,0.45,0.625,0.5555555555555556,0.7142857142857143,False
looping,B3,1,B3_T1_C10p0_cw_none,0.5,0.6206896551724138,0.6,0.6428571428571429,False
looping,B3,1,B3_T1_C10p0_cw_none,0.55,0.5714285714285714,0.5714285714285714,0.5714285714285714,False
looping,B3,1,B3_T1_C10p0_cw_none,0.6,0.6086956521739131,0.7777777777777778,0.5,False
looping,B3,1,B3_T1_C10p0_cw_none,0.65,0.6363636363636364,0.875,0.5,False
looping,B3,1,B3_T1_C10p0_cw_none,0.7,0.6,1.0,0.42857142857142855,False
looping,B3,1,B3_T1_C10p0_cw_none,0.75,0.4444444444444444,1.0,0.2857142857142857,False
looping,B3,1,B3_T1_C10p0_cw_none,0.8,0.35294117647058826,1.0,0.21428571428571427,False
looping,B3,1,B3_T1_C10p0_cw_none,0.85,0.35294117647058826,1.0,0.21428571428571427,False
looping,B3,1,B3_T1_C10p0_cw_none,0.9,0.13333333333333333,1.0,0.07142857142857142,False
looping,B3,1,B3_T1_C10p0_cw_none,0.95,0.0,0.0,0.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.2,0.6363636363636364,0.4666666666666667,1.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.25,0.6,0.46153846153846156,0.8571428571428571,False
looping,B3,2,B3_T2_C10p0_cw_none,0.3,0.5945945945945946,0.4782608695652174,0.7857142857142857,False
looping,B3,2,B3_T2_C10p0_cw_none,0.35,0.6285714285714286,0.5238095238095238,0.7857142857142857,False
looping,B3,2,B3_T2_C10p0_cw_none,0.4,0.6666666666666666,0.5789473684210527,0.7857142857142857,False
looping,B3,2,B3_T2_C10p0_cw_none,0.45,0.72,0.8181818181818182,0.6428571428571429,True
looping,B3,2,B3_T2_C10p0_cw_none,0.5,0.6363636363636364,0.875,0.5,False
looping,B3,2,B3_T2_C10p0_cw_none,0.55,0.5,0.8333333333333334,0.35714285714285715,False
looping,B3,2,B3_T2_C10p0_cw_none,0.6,0.5,0.8333333333333334,0.35714285714285715,False
looping,B3,2,B3_T2_C10p0_cw_none,0.65,0.3333333333333333,0.75,0.21428571428571427,False
looping,B3,2,B3_T2_C10p0_cw_none,0.7,0.3333333333333333,0.75,0.21428571428571427,False
looping,B3,2,B3_T2_C10p0_cw_none,0.75,0.13333333333333333,1.0,0.07142857142857142,False
looping,B3,2,B3_T2_C10p0_cw_none,0.8,0.13333333333333333,1.0,0.07142857142857142,False
looping,B3,2,B3_T2_C10p0_cw_none,0.85,0.13333333333333333,1.0,0.07142857142857142,False
looping,B3,2,B3_T2_C10p0_cw_none,0.9,0.0,0.0,0.0,False
looping,B3,2,B3_T2_C10p0_cw_none,0.95,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.45,0.6829268292682927,0.5185185185185185,1.0,True
looping,B3,3,B3_T2_C0p1_cw_balanced,0.5,0.6486486486486487,0.5217391304347826,0.8571428571428571,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.55,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.6,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.65,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.7,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.75,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.8,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.85,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.9,0.0,0.0,0.0,False
looping,B3,3,B3_T2_C0p1_cw_balanced,0.95,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.45,0.5945945945945946,0.4782608695652174,0.7857142857142857,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.5,0.6363636363636364,0.875,0.5,True
looping,B3,4,B3_T1_C0p1_cw_balanced,0.55,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.6,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.65,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.7,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.75,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.8,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.85,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.9,0.0,0.0,0.0,False
looping,B3,4,B3_T1_C0p1_cw_balanced,0.95,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B3,5,B3_T1_C0p1_cw_none,0.5,0.5,0.8333333333333334,0.35714285714285715,False
looping,B3,5,B3_T1_C0p1_cw_none,0.55,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.6,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.65,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.7,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.75,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.8,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.85,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.9,0.0,0.0,0.0,False
looping,B3,5,B3_T1_C0p1_cw_none,0.95,0.0,0.0,0.0,False
